Script started on Thu 03 Nov 2016 06:17:46 PM CET
P8_38 pinmux file not found!
sudo: no askpass program specified, try setting SUDO_ASKPASS
Cannot write pinmux file: /sys/devices/platform/ocp/ocp*P8_38_pinmux/state
P8_37 pinmux file not found!
sudo: no askpass program specified, try setting SUDO_ASKPASS
Cannot write pinmux file: /sys/devices/platform/ocp/ocp*P8_37_pinmux/state
Pin configuration complete
(chalmersbike) ]0;debian@beaglebone: ~/chalmersbike[01;32mdebian@beaglebone[00m:[01;34m~/chalmersbike[00m$ python testing/steering_motor/SteeringMotorTestLukas.py 
Input a velocity between 0 and 10 deg/s 2
tdelta = 0.000000
Enter the desired self.angle! The test will start afterwards! -10
Time=0.000376,	 tdelta = 0.000000,	 Angular Velocity = 1.999992	
[4.976495] deltadot = -49.563767 ; delta = 30.502703 ; phi = 1.021515 ; phidot = 1.523270
[4.985857] deltadot = -43.215196 ; delta = 30.502703 ; phi = 1.045221 ; phidot = 1.575770
[4.996285] deltadot = -37.557241 ; delta = 30.502703 ; phi = 1.069080 ; phidot = 1.610770
^C
 Error detected by easystart program, all the control signals terminated...
<type 'exceptions.ValueError'>
^C
(chalmersbike) ]0;debian@beaglebone: ~/chalmersbike[01;32mdebian@beaglebone[00m:[01;34m~/chalmersbike[00m$ python easystart_zeroSpeed.py 
Starting Bike with controller ACTIVE

IMU : Gyro range : 245 deg/s ; Gyro sensitivity : 0.008750 (deg/s)/LSB ; Gyro ODR : 952.0 Hz
IMU : Accel range : 2 g ; Accel sensitivity : 0.000061 g/LSB ; Accel ODR : 952.0 Hz
IMU : Searching for calibration file /home/debian/chalmersbike/sensors/Acc_Cali.txt
IMU : Waiting for calibration data
IMU : Gyroscope calibration finished
IMU : Accelerometer not calibrated, using 0.02458 as roll angle offset


Type a description for the experiment if necessary. Press ENTER to start the experiment. 
EXP LOG PATH is: 
./ExpData_zeroSpeed_blackbike/BikeData_zeroSpeed_20201209-100055.csv

Experiment starting in 5s
Experiment starting in 4s
Experiment starting in 3s
Experiment starting in 2s
Experiment starting in 1s

[0.006393] deltadot = 43.504398 ; delta = 1.618378 ; phi = 0.029036 ; phidot = 1.314670
[0.012791] WARNING : The calculation time exceeds the sampling time!
[0.015792] sensor_reading_time 	 control calculation 	 IMU 	 log = 0.00574708 	 0.00534987 	 0.00572896 	 0.000926018 	
[0.029574] deltadot = 35.129172 ; delta = 2.054595 ; phi = 0.056048 ; phidot = 1.095920
[0.037876] deltadot = 38.254822 ; delta = 2.378919 ; phi = 0.081164 ; phidot = 1.139670
[0.048395] deltadot = 49.425305 ; delta = 2.693514 ; phi = 0.100531 ; phidot = 1.402170
[0.058462] deltadot = 47.776675 ; delta = 3.064865 ; phi = 0.091090 ; phidot = 1.489670
[0.069051] deltadot = 61.944664 ; delta = 3.546486 ; phi = 0.079700 ; phidot = 1.997170
[0.080198] deltadot = 72.250663 ; delta = 4.058919 ; phi = 0.169773 ; phidot = 1.979670
[0.090485] deltadot = 73.194170 ; delta = 4.670270 ; phi = 0.262986 ; phidot = 1.743420
[0.100992] deltadot = 112.736255 ; delta = 5.393514 ; phi = 0.361441 ; phidot = 2.452170
[0.111391] deltadot = 166.419625 ; delta = 6.225405 ; phi = 0.478797 ; phidot = 3.449670
[0.121265] deltadot = 200.634416 ; delta = 7.470811 ; phi = 0.528857 ; phidot = 4.359670
[0.132244] deltadot = 200.945338 ; delta = 9.204324 ; phi = 0.580045 ; phidot = 4.552170
[0.143036] deltadot = 243.038914 ; delta = 11.226486 ; phi = 0.676210 ; phidot = 5.637170
[0.152871] deltadot = 280.455564 ; delta = 13.180541 ; phi = 0.685507 ; phidot = 6.967170
[0.163076] deltadot = 323.477772 ; delta = 15.296757 ; phi = 0.879175 ; phidot = 7.675920
[0.173435] deltadot = 406.946859 ; delta = 17.544324 ; phi = 0.978105 ; phidot = 9.810920
[0.183972] deltadot = 503.456651 ; delta = 19.709189 ; phi = 1.079341 ; phidot = 12.234670
[0.194541] deltadot = 526.615352 ; delta = 22.020000 ; phi = 1.311191 ; phidot = 12.339670
[0.204961] deltadot = 555.771691 ; delta = 24.225405 ; phi = 1.721196 ; phidot = 11.797170
[0.215649] deltadot = 648.093790 ; delta = 26.516757 ; phi = 1.937377 ; phidot = 13.652170
[0.225371] deltadot = 769.625801 ; delta = 28.658919 ; phi = 2.205099 ; phidot = 15.962170
[0.235546] deltadot = 833.452567 ; delta = 30.804324 ; phi = 2.400333 ; phidot = 17.178420
[0.245689] deltadot = 872.366012 ; delta = 33.058378 ; phi = 2.535699 ; phidot = 18.070920
[0.257143] deltadot = 919.995515 ; delta = 35.523243 ; phi = 2.721608 ; phidot = 19.007170
[0.266384] deltadot = 962.727841 ; delta = 37.555135 ; phi = 2.963789 ; phidot = 19.479670
[0.278097] deltadot = 973.766135 ; delta = 40.068649 ; phi = 3.205042 ; phidot = 19.295920
[0.288130] deltadot = 964.383663 ; delta = 42.149189 ; phi = 3.364192 ; phidot = 18.867170
[0.298999] deltadot = 951.094067 ; delta = 44.586486 ; phi = 3.522643 ; phidot = 18.429670
[0.308734] deltadot = 951.668846 ; delta = 46.923243 ; phi = 3.654657 ; phidot = 18.420920
[0.319080] deltadot = 911.372602 ; delta = 49.162703 ; phi = 3.759248 ; phidot = 17.510920
[0.328179] WARNING : Steering angle exceeded limits
[0.332256] deltadot = 836.965076 ; delta = 51.429730 ; phi = 3.810439 ; phidot = 16.005920
[0.338172] WARNING : Steering angle exceeded limits
[0.342889] deltadot = 771.456279 ; delta = 53.599459 ; phi = 3.928924 ; phidot = 14.404670
[0.349324] WARNING : Steering angle exceeded limits
[0.353842] deltadot = 732.182850 ; delta = 56.007568 ; phi = 4.056548 ; phidot = 13.459670
[0.359157] WARNING : The calculation time exceeds the sampling time!
[0.361034] sensor_reading_time 	 control calculation 	 IMU 	 log = 0.00632501 	 0.00412011 	 0.00630999 	 0.00106406 	
[0.373371] WARNING : Steering angle exceeded limits
[0.378210] deltadot = 601.046700 ; delta = 61.112432 ; phi = 4.267476 ; phidot = 10.545920
[0.381200] WARNING : The calculation time exceeds the sampling time!
[0.382387] sensor_reading_time 	 control calculation 	 IMU 	 log = 0.00910497 	 0.0024159 	 0.0090909 	 0.000463009 	
[0.390333] WARNING : Steering angle exceeded limits
[0.393756] deltadot = 518.289564 ; delta = 64.793514 ; phi = 4.437370 ; phidot = 8.655920
[0.402031] WARNING : Steering angle exceeded limits
[0.405923] deltadot = 445.470382 ; delta = 67.182162 ; phi = 4.506159 ; phidot = 7.142170
[0.410408] WARNING : The calculation time exceeds the sampling time!
[0.412524] sensor_reading_time 	 control calculation 	 IMU 	 log = 0.00683308 	 0.0038619 	 0.0068171 	 0.00048089 	
[0.425650] WARNING : Steering angle exceeded limits
[0.429661] deltadot = 354.029198 ; delta = 72.257838 ; phi = 4.862750 ; phidot = 4.560920
[0.435067] WARNING : The calculation time exceeds the sampling time!
[0.437402] sensor_reading_time 	 control calculation 	 IMU 	 log = 0.00821614 	 0.00410295 	 0.00820184 	 0.00117779 	
[0.449089] WARNING : Steering angle exceeded limits
[0.453969] deltadot = 290.224554 ; delta = 77.114595 ; phi = 5.063634 ; phidot = 3.274670
[0.457663] WARNING : The calculation time exceeds the sampling time!
[0.459784] sensor_reading_time 	 control calculation 	 IMU 	 log = 0.00741696 	 0.00308084 	 0.0074029 	 0.000478029 	
[0.472718] WARNING : Steering angle exceeded limits
[0.476901] deltadot = 290.837971 ; delta = 82.084865 ; phi = 4.963736 ; phidot = 4.884670
[0.481239] WARNING : The calculation time exceeds the sampling time!
[0.483386] sensor_reading_time 	 control calculation 	 IMU 	 log = 0.00751615 	 0.00372195 	 0.00750113 	 0.000473022 	
[0.496888] WARNING : Steering angle exceeded limits
[0.500385] deltadot = 264.652275 ; delta = 87.225405 ; phi = 5.054066 ; phidot = 5.059670
[0.505277] WARNING : The calculation time exceeds the sampling time!
[0.507114] sensor_reading_time 	 control calculation 	 IMU 	 log = 0.00764513 	 0.00411201 	 0.00763011 	 0.000477076 	
[0.514129] WARNING : Steering angle exceeded limits
[0.516819] Conditions too extreme, bike probably felt down, turning off motors.
[0.516745] Bike is in unsafe conditions, aborting the experiment
[0.520504] Number of times sampling time was exceeded : 8
(chalmersbike) ]0;debian@beaglebone: ~/chalmersbike[01;32mdebian@beaglebone[00m:[01;34m~/chalmersbike[00m$ python easystart_zeroSpeed.py 
Starting Bike with controller ACTIVE

IMU : Gyro range : 245 deg/s ; Gyro sensitivity : 0.008750 (deg/s)/LSB ; Gyro ODR : 952.0 Hz
IMU : Accel range : 2 g ; Accel sensitivity : 0.000061 g/LSB ; Accel ODR : 952.0 Hz
IMU : WHO_AM_I incorrect ! Read 0xffL, expected 0x68
IMU : SPI failure?^C^CTraceback (most recent call last):
  File "easystart_zeroSpeed.py", line 14, in <module>
    rearmotor = DriveMotor()
  File "/home/debian/chalmersbike/actuators/driveMotor.py", line 12, in __init__
    ADC.setup()
KeyboardInterrupt
^C
(chalmersbike) ]0;debian@beaglebone: ~/chalmersbike[01;32mdebian@beaglebone[00m:[01;34m~/chalmersbike[00m$ python easystart_zeroSpeed.py 
Starting Bike with controller ACTIVE

IMU : Gyro range : 245 deg/s ; Gyro sensitivity : 0.008750 (deg/s)/LSB ; Gyro ODR : 952.0 Hz
IMU : Accel range : 2 g ; Accel sensitivity : 0.000061 g/LSB ; Accel ODR : 952.0 Hz
IMU : WHO_AM_I incorrect ! Read 0xffL, expected 0x68
IMU : SPI failure?^C^CTraceback (most recent call last):
  File "easystart_zeroSpeed.py", line 14, in <module>
    rearmotor = DriveMotor()
  File "/home/debian/chalmersbike/actuators/driveMotor.py", line 12, in __init__
    ADC.setup()
KeyboardInterrupt
(chalmersbike) ]0;debian@beaglebone: ~/chalmersbike[01;32mdebian@beaglebone[00m:[01;34m~/chalmersbike[00m$ python easystart_zeroSpeed.py 
Starting Bike with controller ACTIVE

IMU : Gyro range : 245 deg/s ; Gyro sensitivity : 0.008750 (deg/s)/LSB ; Gyro ODR : 952.0 Hz
IMU : Accel range : 2 g ; Accel sensitivity : 0.000061 g/LSB ; Accel ODR : 952.0 Hz
IMU : WHO_AM_I incorrect ! Read 0xffL, expected 0x68
IMU : SPI failure?^C^CTraceback (most recent call last):
  File "easystart_zeroSpeed.py", line 14, in <module>
    rearmotor = DriveMotor()
  File "/home/debian/chalmersbike/actuators/driveMotor.py", line 12, in __init__
    ADC.setup()
KeyboardInterrupt
(chalmersbike) ]0;debian@beaglebone: ~/chalmersbike[01;32mdebian@beaglebone[00m:[01;34m~/chalmersbike[00m$ python easystart_zeroSpeed.py 
Starting Bike with controller ACTIVE

IMU : Gyro range : 245 deg/s ; Gyro sensitivity : 0.008750 (deg/s)/LSB ; Gyro ODR : 952.0 Hz
IMU : Accel range : 2 g ; Accel sensitivity : 0.000061 g/LSB ; Accel ODR : 952.0 Hz
IMU : WHO_AM_I incorrect ! Read 0xffL, expected 0x68
IMU : SPI failure?^C^CTraceback (most recent call last):
  File "easystart_zeroSpeed.py", line 14, in <module>
    rearmotor = DriveMotor()
  File "/home/debian/chalmersbike/actuators/driveMotor.py", line 12, in __init__
    ADC.setup()
KeyboardInterrupt
^C
(chalmersbike) ]0;debian@beaglebone: ~/chalmersbike[01;32mdebian@beaglebone[00m:[01;34m~/chalmersbike[00m$ python easystart_zeroSpeed.py 
Starting Bike with controller ACTIVE

IMU : Gyro range : 245 deg/s ; Gyro sensitivity : 0.008750 (deg/s)/LSB ; Gyro ODR : 952.0 Hz
IMU : Accel range : 2 g ; Accel sensitivity : 0.000061 g/LSB ; Accel ODR : 952.0 Hz
IMU : WHO_AM_I incorrect ! Read 0xffL, expected 0x68
IMU : SPI failure?^C^CTraceback (most recent call last):
  File "easystart_zeroSpeed.py", line 14, in <module>
    rearmotor = DriveMotor()
  File "/home/debian/chalmersbike/actuators/driveMotor.py", line 12, in __init__
    ADC.setup()
KeyboardInterrupt
^C
(chalmersbike) ]0;debian@beaglebone: ~/chalmersbike[01;32mdebian@beaglebone[00m:[01;34m~/chalmersbike[00m$ sudo shutdown now
[sudo] password for debian: 
